uniref	P10E0	P10E7	P10E90	P11E0	P11E7	P11E90	P12E0	P12E7	P12E90	P13E0	P13E7	P13E90	P14E0	P14E7	P14E90	P15E0	P15E7	P15E90	P17E0	P17E7	P17E90	P18E0	P18E7	P18E90	P19E0	P19E7	P19E90	P1E0	P1E7	P1E90	P20E0	P20E7	P20E90	P21E0	P21E7	P21E90	P22E0	P22E7	P22E90	P23C0	P23C7	P23C90	P25C0	P25C7	P25C90	P2E0	P2E7	P2E90	P38C0	P38C7	P38C90	P3E0	P3E7	P3E90	P4E0	P4E7	P4E90	P5E0	P5E7	P5E90	P6C0	P6C7	P6C90	P7C0	P7C7	P7C90	P8C0	P8C7	P8C90	P9E0	P9E7	P9E90
UNGROUPED|g__Bacteroides.s__Bacteroides_dorei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04361082391748997	0.06772710236314006	0.09681682884214007	0.0	0.0	0.0	0.0	0.0	0.0	0.014690143223329984	0.02870271969394999	0.019736250265710003	0.026349411484839977	0.07543122718382977	0.05468198648281013	0.005042561277730012	0.004319044665609986	0.007585005251609999	0.006035887358910026	0.006813922460809985	0.008936382269959997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04960154281587023	0.051423207112039834	0.023849286714449944	0.0	0.0	0.0	0.16771379391885013	0.13996281299588978	0.11486226740354022	0.0	0.0	0.03666012419668989	0.0	0.0	0.0	0.04569329603428977	0.04276610950400994	0.06800465485457993	0.010746222150190018	0.009348668519909998	0.03048012689450993	0.17675587377314994	0.12287009480268951	0.14370688828444023	0.0	0.0	0.0
UNGROUPED|g__Bacteroides.s__Bacteroides_eggerthii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04034407286757996	0.010191077530999999	0.04896170403599004	0.0	0.0	0.0	0.0	0.0	0.0	0.004733049774390016	0.005923293912130012	0.006816814403530005	0.1585183810289903	0.059344259855510166	0.2575821543732598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03391731846309001	0.027144278121969984	0.04773814167707996	0.0	0.0	0.0	0.0	0.0	0.0	0.018904970179510015	0.014710977082909986	0.04088404275253001	0.0	0.0	0.11151043071832807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Bacteroides.s__Bacteroides_faecis	0.019512140997479947	0.014532129067100006	0.026528738788760015	0.010944049934649938	0.019299743757940024	0.012848804242689995	0.0	0.0	0.0	0.0	0.0	0.0	0.006803726159159998	0.01020102379201999	0.007486015821049986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02142039590898001	0.03568208995913011	0.03091057593978999	0.0	0.0	0.0	0.018562457094459976	0.007485459846569993	0.007669198459979987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007504793135569993	0.021981555165970026	0.012255567275409959
UNGROUPED|g__Bacteroides.s__Bacteroides_finegoldii	0.0	0.0	0.0	0.012346298246540025	0.00859858428722003	0.012863109145520005	0.0	0.0	0.0	0.0	0.0	0.0	0.002314245187490011	0.0037285978085900037	0.0031235142126699996	0.014040487095179993	0.07471145118662996	0.013833560788320005	0.0	0.008848938044739975	0.0070556928166200265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006402277910980017	0.011514875525949958	0.0029654276415399913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020599861234449904	0.01928746341987001	0.007706026131440022	0.015695123750029964	0.006417268980790014	0.02386748026682994	0.0058516761467500115	0.01430334018778994	0.004667103899870006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Bacteroides.s__Bacteroides_fragilis	0.03857398031899005	0.06323810413944013	0.03329245196467003	0.0	0.0	0.0	0.0	0.0	0.0	0.018909731354660047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05469294029284979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04550342413684948	0.09699985339510027	0.02316261608126996	0.05211484497790039	0.1529791271330617	0.07104600762993932	0.0	0.0	0.0	0.05479639761604023	0.05873434175947018	0.06564148482775013	0.04549015811867087	0.05332029599025004	0.02355523602845997	0.0	0.014609068814010015	0.0	0.0	0.0	0.0	0.01873760559238992	0.0	0.09683922580624671	0.0	0.0	0.034617024443399855	0.0	0.0	0.0	0.009251108385040055	0.006608581177520006	0.010424946585330077	0.10467990238536941	0.10415524344228871	0.12305015815441216	0.07133570467825984	0.09976795512060019	0.059047082255970294
UNGROUPED|g__Bacteroides.s__Bacteroides_fragilis_CAG_47	0.0010176985896999987	0.00036380874049999983	0.00041863971655000043	0.0	0.0	0.0	0.0	0.0	0.0	7.649697095999996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017952647639000012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006797802345400003	0.0004795999857299998	0.003249426202069996	0.003723324863899996	0.035468640728200156	0.004783658209699989	0.0	0.0	0.0	0.001291756008799999	0.0019024669582000037	0.0013941474970200006	0.0003125959123900009	0.00023171430548000026	0.0008744599069399988	0.0	3.385247205e-05	0.0	0.0	0.0	0.0	2.8584533590000024e-05	0.0	0.0030714146663100004	0.0	0.0	0.0003562522702800008	0.0	0.0	0.0	0.00019444412222000045	3.6319130650000004e-05	0.00017101791168000068	0.0042010415128699964	0.0071740815054699885	0.004858322815069999	0.0011073104229900026	0.009664336139700032	0.0009779684732599996
UNGROUPED|g__Bacteroides.s__Bacteroides_intestinalis	0.03394795295666988	0.038333384129059955	0.024334307445839982	0.016938250004030084	0.013111332658230068	0.022940933814059934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03368520518738995	0.032774297595800174	0.029907141631559997	0.0	0.0	0.0	0.005325660449609993	0.01565431578363995	0.0023996618109600027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030470451173520093	0.05562331523325006	0.025194545123119957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02085776733070991	0.013196197409990021	0.01903955825509004	0.0	0.0038744903695300086	0.009210799723900053	0.0	0.0	0.0	0.019409620153989948	0.012430282975690038	0.011928412480309977
UNGROUPED|g__Bacteroides.s__Bacteroides_massiliensis	0.0	0.0	0.0	0.05792487314319989	0.0043333585420700085	0.017923667091129965	0.0	0.0	0.0	0.0	0.0	0.0	0.0075634082898000075	0.003409111315119996	0.004499313245199994	0.01767100782586001	0.03070463196298999	0.016631241052549966	0.0	0.0	0.0	0.0	0.0	0.0	0.004176569262850002	0.0017936818067599955	0.006698801330540006	0.0023307761345099983	0.002726878805519997	0.0027952272088400017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036312021504099983	0.003122056025069996	0.020433779878029988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011140822906719994	0.004805100774020011	0.005514445626840011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Bacteroides.s__Bacteroides_nordii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007396632631999985	0.0010063212822000007	0.0009053671010500032	0.0	0.0006825723298100019	0.0006923199867200011	0.0	0.0	0.0	0.0027003481710900002	0.0	0.003218910101279999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012787787019000025	0.0027045039018199946	0.001811700015650001	0.0	0.0	0.0	0.0	0.0	0.0035093384292800072	0.001531572697599999	0.0017940759481199979	0.0005570230319800016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Bacteroides.s__Bacteroides_oleiciplenus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01141292954311998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Bacteroides.s__Bacteroides_ovatus	0.02609083307015985	0.05905628660575016	0.02690122373551002	0.03790412449901024	0.0932083867819797	0.12257206014300014	0.3711859354058802	0.19568891448432957	0.2982341026301001	0.0	0.0	0.02015589147645001	0.009823633919549992	0.0125654446437	0.00979729167052004	0.013144695312479977	0.026879696123340006	0.019301875239899968	0.035416635607010076	0.10765655024360954	0.043581130993199706	0.021167020396770046	0.11437643685485971	0.0491868227261002	0.0	0.0	0.0	0.009070153159790014	0.011328665851019997	0.011559420443720044	0.0784124243600897	0.03973671125550979	0.07938765463798989	0.03253070497339006	0.10690896226363993	0.009638919074129948	0.03301272927067013	0.04791324262901995	0.046504803778149646	0.02665741267866994	0.019326787584170106	0.04169899450038007	0.033689374063370164	0.04575733278580026	0.045258492561129966	0.0479277740897199	0.058014230242030035	0.01536342756724994	0.013183298321426966	0.009311977138260041	0.019412326236219926	0.02951269975617004	0.0503404938698997	0.01998708495220998	0.02653791900157007	0.08067449456182021	0.14679104807578006	0.0	0.0	0.027839906171978943	0.0	0.0	0.0	0.006787352028679971	0.006062994846610009	0.0063524587599399695	0.09186627080352977	0.09326281681543061	0.14944697426553988	0.029281198262720087	0.0331530026258301	0.030069963197909957
UNGROUPED|g__Bacteroides.s__Bacteroides_salyersiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011682593182470048	0.005938542325859988	0.008369969842890016	0.021240346534360046	0.01408742052836002	0.012453632785699971	0.0	0.0	0.0	0.0	0.0	0.0	0.00789814768613998	0.009445275916010003	0.01115219502640001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Bacteroides.s__Bacteroides_sp_CAG_144	0.0013238480720999994	0.003421365154999997	0.005847994068500004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00055211442672	0.0003913700404900004	0.0017165300234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001595967580699997	0.0014965374853000005	0.0008917661921999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001900254375999999	0.0012745553863500005	0.0014639980412000002	0.0015287279342000026	0.0009645823350999988	0.0020869373381000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Bacteroides.s__Bacteroides_sp_CAG_443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008158166023000021	0.0013504711931000002	0.0022623793608199986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Bacteroides.s__Bacteroides_sp_CAG_633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029250029731210037	0.02765740692789999	0.011424601245390012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Bacteroides.s__Bacteroides_sp_D2	0.0	0.0	0.0	0.0	0.03234477371182004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Bacteroides.s__Bacteroides_stercoris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05473642628994016	0.13701843018570023	0.08020419965874023	0.005836652361370026	0.004048794273500004	0.008491891599380049	0.05638687725650017	0.07140921888985016	0.05511554911956	0.0	0.0	0.0	0.0	0.0	0.0	0.0019173211579399938	0.002055910440030002	0.004621847003636011	0.0	0.0	0.0	0.0	0.0	0.0	0.18289096270995006	0.10805257681180994	0.015849509063699956	0.1211674199598001	0.010219947213859985	0.15813300782716969	0.011144029291490004	0.007123879813940013	0.03669495676452998	0.0	0.0	0.0	0.0	0.0	0.0	0.01434103638939996	0.015158975194440004	0.01486267957436999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03233709067644996	0.0051676392713299974	0.020729769196489917	0.0	0.0	0.0	0.017843391873169977	0.10670872979429016	0.05995113560655015
UNGROUPED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.0	0.0	0.0	0.013799575620260024	0.03190994038757992	0.01760175500966993	0.0	0.0	0.0	0.006577665962420005	0.030321024787479993	0.01981005341237005	0.0	0.0	0.0	0.009706977256759978	0.03348999686569995	0.01227441126643997	0.011343443895639994	0.018149793449310014	0.01938913205598998	0.0	0.0	0.0	0.002146459979469995	0.0018334339748600041	0.002835217213850018	0.005070425477259999	0.005837132793989981	0.005735716386750008	0.02453459013017993	0.025159914364249945	0.028936214182750056	0.0	0.0	0.0	0.033869165482089965	0.04581574103336994	0.01568258288995998	0.007553379040369974	0.0050340689860000195	0.014042632345880057	0.016199495364769976	0.02231911804671995	0.021727339119230037	0.027489320228609962	0.03989134137507029	0.007655946431260012	0.012063794413210009	0.007381098346149983	0.008611412799230011	0.020179524105280004	0.03257775824271995	0.016191488475620016	0.0	0.0	0.0	0.0	0.0	0.010653065923184026	0.0	0.0	0.0	0.002281745377530013	0.0017718669644500049	0.0030153994399900012	0.0	0.0	0.0	0.017851050838340005	0.02890107881991001	0.016510908661779945
UNGROUPED|g__Bacteroides.s__Bacteroides_uniformis	0.07593738768237034	0.10255777161183965	0.06154236914405005	0.09820068425647	0.05368934336974974	0.10680244597666022	0.0	0.0	0.0	0.040993972303770096	0.06320150980198021	0.04274699032705	0.016767972503050094	0.020748732478940022	0.02320062100290001	0.051126583524480025	0.07950676576657012	0.04803869931501997	0.048107619079849916	0.08313723697292022	0.08728052213296963	0.1266187105873396	0.14727681997374964	0.1849641325146202	0.019811636079499886	0.017650396333939958	0.015745367795589986	0.019296600252339976	0.022254912132519948	0.036956226951919774	0.10770313451268966	0.15580226348546042	0.11638434934980492	0.08654397947116042	0.08798364135771998	0.030892013261410004	0.04799216020711988	0.0	0.06111149263244994	0.05221924977105002	0.03405297676673988	0.10019405987402037	0.05783533884025998	0.06486923045077005	0.06951286294935993	0.035262231875459946	0.034222527879569864	0.05077859239462004	0.08889545584313935	0.040675226168260074	0.08370958600905945	0.06459811362084016	0.09843306258251011	0.09193721804873017	0.009146596188409978	0.028191704143099988	0.061631359045543094	0.0	0.0	0.020537833857080013	0.10972069315929024	0.07789134189011	0.0806136222446998	0.008837236984779971	0.015568559768059995	0.03337707021608	0.06654775332490996	0.08357649879093998	0.09313440359225003	0.03289015783537995	0.041008891869289965	0.049030242985869804
UNGROUPED|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	0.02808821939452001	0.03765746295769999	0.01935403535002996	0.040260066259239884	0.020522437010909923	0.03767552290250015	0.0	0.0	0.0	0.012217897349000001	0.01828542371152992	0.012050869825280001	0.004043097769799992	0.005277438524129995	0.005729970164410012	0.013202715186980019	0.022003250914910046	0.009588678226939987	0.012990969070779998	0.029885337537299966	0.032532576739699996	0.04943120294602989	0.05351375272841994	0.07267640672625007	0.007024196493360004	0.006410314297489983	0.004562584688639989	0.008707461525600008	0.008424268662800008	0.014869709548069987	0.03074980838028	0.059294521460999984	0.029698889077379973	0.030020427685300013	0.025270172747489935	0.011325076978710028	0.015014296636959999	0.0	0.019607835695719993	0.023161761948599993	0.015160567349299983	0.04665822155151005	0.02096756606099998	0.02166304620265995	0.022081029587600047	0.010019242163400019	0.009899422298390024	0.01778235383616003	0.03499239413192004	0.014741362540219979	0.033194760048480015	0.024498864565109895	0.037529656697189974	0.047096711520830004	0.0016411753499100004	0.0022216375493599957	0.014620632136879993	0.0	0.0	0.003330379418300005	0.03579698835855995	0.024116542604999982	0.023817088864500003	0.001697686342040004	0.006285259632700007	0.018121658711220033	0.025950541696640052	0.03821525156260002	0.03953139121282	0.004384041163960005	0.005575067991399999	0.011604028335760016
UNGROUPED|g__Bacteroides.s__Bacteroides_vulgatus	0.06973153823733015	0.07323747199224032	0.10966756861691956	0.16223554279574967	0.03914578195781987	0.08454724614522025	0.0	0.0	0.0	0.02897790441692999	0.046065069988609965	0.037978142037739165	0.031760674078881945	0.03390878632165009	0.02809409349673004	0.10435238176289954	0.1533140408139205	0.1602530032531495	0.03843110970707982	0.09618913004070008	0.048463076587480426	0.08248006754433022	0.04413009709790016	0.0878905917063202	0.014781620781819972	0.012624066414460046	0.015528377798680023	0.013676103460849959	0.014313375208770001	0.013957723035740036	0.20135436059075837	0.09464884218273027	0.15057067460162993	0.05986569355210985	0.10410335155409986	0.016758525559689923	0.0	0.0	0.0	0.04701092523916	0.02878637344175997	0.08578158605734998	0.09053121380982924	0.1120883609352301	0.12442631767335999	0.04921215533890979	0.04486323191862004	0.056549190783410065	0.07470276038849966	0.04582025647849006	0.10970821953784944	0.0	0.0	0.05264058567089016	0.060435769842729956	0.19928932486455997	0.12455816865461167	0.24181613006540006	0.24170074076618092	0.2681203747621491	0.0	0.0	0.04004981058413991	0.01484818687020997	0.016368212050520012	0.03278069226286996	0.0	0.0	0.0	0.1810187129044806	0.12913475843831052	0.1257183001016106
UNGROUPED|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	0.010867024480999982	0.01036152553240003	0.020793847548799906	0.02927412201069998	0.001936087100499996	0.01145798158400002	0.0	0.0	0.0	0.001959197542900001	0.001849398457300002	0.0024365389925000013	0.005264481351619983	0.005253779257300007	0.004043769644720001	0.022703274336700004	0.028586845703299918	0.03557767048293003	0.0058948775987600005	0.013144133471499987	0.006669815768700007	0.013801603519229993	0.0025209054289499913	0.01287280523189998	0.002570449703059999	0.002167756442469999	0.002404988714240001	0.0008155365470999992	0.0009481496167800014	0.0006783430704100009	0.03382952196752	0.007940397447899998	0.018603997232369947	0.004177272148799995	0.008447773875000002	0.0009748970022000002	0.0	0.0	0.0	0.004982472191399991	0.0024016307822400072	0.011083763060160005	0.013881896610500011	0.018777465912050043	0.020106539817509917	0.004420945876999994	0.002886143324209995	0.009036818629379995	0.014036009414779983	0.0078011851422100055	0.02315332404558004	0.0	0.0	0.0028547239336700007	0.01266486907255001	0.041747596321499915	0.023464683680500028	0.04381881340700005	0.03410355994500001	0.0592084291262	0.0	0.0	0.0013744173464699985	0.0016931927905200002	0.002355849853170004	0.00580622937473001	0.0	0.0	0.0	0.03250409347889993	0.0179120343177	0.020935423425000023
UNGROUPED|g__Bacteroides.s__Bacteroides_xylanisolvens	0.015954446354119866	0.07007679087937001	0.023954007980419974	0.025982704890060052	0.04114617589806993	0.06755076697569007	0.17342959446255038	0.13800309034505992	0.15827636976110057	0.010216617896920039	0.06893311796565954	0.02397553077494993	0.007053309952269991	0.0074347890031100095	0.006852817448460034	0.00988099638895002	0.014659892517609952	0.019342193958819982	0.03471383480551011	0.034772073750250085	0.04841517684842987	0.0	0.0	0.0	0.004592955723739993	0.0035045356081499796	0.004950556659150012	0.0	0.0	0.01466039350371997	0.0	0.0	0.0	0.0	0.0	0.0	0.019085848071080054	0.0486508170393398	0.029375038384050055	0.010713102024620018	0.007317340394709991	0.019038970502299947	0.0	0.0	0.020725545067590036	0.0	0.0	0.0	0.013896253821720045	0.011550040010630019	0.028131398969029928	0.03358619658776999	0.06420700101465995	0.018773207273309903	0.0	0.0	0.0	0.1453142457580402	0.16861537323252987	0.0296342211704201	0.029278130929699914	0.022702734373780127	0.03110696735457001	0.005007948892239979	0.0027289068518500134	0.003709552048290011	0.09818158436438008	0.1107847594877271	0.10668971585231475	0.0	0.0	0.015374755840074947
UNGROUPED|g__Barnesiella.s__Barnesiella_intestinihominis	0.0035693831230000114	0.003923709710440006	0.010398251327690006	0.006158052677899992	0.0023935414386000017	0.006538658508799996	0.0	0.0	0.0	0.013093400432000022	0.0088461498167	0.00814892989454	0.00546113937023	0.0025079231778000004	0.004272374839899999	0.002021945027329999	0.004336222703000013	0.005121719619529994	0.0	0.0	0.0	0.016326136999800015	0.0059560147379999874	0.01673327806147998	0.0019524652353399997	0.001553546917750005	0.0023741663626499977	0.0080039510068	0.00925333885120001	0.005742236672700013	0.0	0.0	0.0	0.0	0.0	0.0	0.007938356287500002	0.00976462420999998	0.01624570424119999	0.006655873790899989	0.005722937546800007	0.00968129605159999	0.0	0.0	0.0	0.0024918694851099937	0.0025887454747000045	0.00541162513870001	0.0027668283504000035	0.005692496952829993	0.005596681852500003	0.0	0.0	0.0	0.0	0.0	0.0	0.02755867908159993	0.007462381846699995	0.02595511141992998	0.0	0.0	0.0	0.0043115297019400015	0.002667100952900004	0.002533018311289998	0.0	0.0	0.0	0.0057822209296999865	0.0026771661280000037	0.006010471512039994
UNGROUPED|g__Bifidobacterium.s__Bifidobacterium_adolescentis	0.0006091163830699994	0.0	0.0009403196013099991	0.0012515891991999998	0.0	0.0016184280849800012	0.0	0.0	0.0	0.003660997346790007	0.0	0.007694703761550005	0.0	0.0	0.0019546594332	0.0	0.0	0.0	0.0	0.0	0.0025305665372000043	0.01372361856789999	0.0	0.0008478434367400006	0.0003364624426000005	0.0	0.00041719411849999857	0.0	0.0006388080188500005	0.0019129363168299991	0.0004471466860000011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.929478563999993e-05	4.453236672e-05	0.0	0.0	0.0	0.0	3.063481210000002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008227444565730026	0.014519160662919991	0.00111649925299	0.0	0.00019475776396999978	0.00033233463599000105	0.0	0.0	0.0	0.0007196165452400011	0.0	0.0
UNGROUPED|g__Bifidobacterium.s__Bifidobacterium_animalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.511869832999995e-05	0.0	0.00013718035107999994	0.0	0.0	0.0	0.00010273031870000013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004955076465000012	0.0	0.0	0.0	0.0	0.00015780582130000049	0.0	0.0	0.00020314158559999967	0.0	0.0	0.0	0.0	9.225370431000009e-05	0.0	0.0	0.0	8.470821319999997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005005529884600005	0.00021134594116000027	0.0	0.00016880232360999992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Bifidobacterium.s__Bifidobacterium_bifidum	0.00016257309648000013	0.0	8.456351215000026e-05	9.630135425999993e-05	0.0	0.0001307970801300005	0.0	0.0	0.0	0.0004344892293200005	0.0	0.00042820156196000014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006935882978399986	0.0004953519734700002	0.00013553732846000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006724972324000014	0.0	0.00010325321053999983	0.0008502397654499992	0.0018112457284900011	0.0003682244972899996	0.0	0.0	0.0	0.0	0.0	9.775225793199978e-05	0.0004694937524000001	0.0	0.00012786155404000002
UNGROUPED|g__Bifidobacterium.s__Bifidobacterium_bifidum_CAG_234	2.3499646550000028e-05	0.0	2.4832052219999984e-05	7.88568598e-06	0.0	3.153605857999998e-05	0.0	0.0	0.0	0.00013810833768000002	0.0	0.00013977485964000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.221849001000003e-05	5.038208835000003e-05	2.7956081090000022e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026480830680000007	0.0	4.142981255999999e-05	0.0002400504285999998	0.0005024123566599998	8.195850763000001e-05	0.0	0.0	0.0	0.0	0.0	1.9442243020000002e-05	0.0002791206273999996	0.0	9.904093233000007e-05
UNGROUPED|g__Bifidobacterium.s__Bifidobacterium_catenulatum	0.0	0.0	0.0	0.0	0.0	0.00028403977166000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004958229655799992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
